phi0,phi1,beta,y1,y2,y3,y4,y5,type
-1.0381389028294623,0.07787313539774741,0.33509934253850754,-0.5758375742806395,-1.8933022066348875,-2.1255430630829943,-0.8665401948740913,0.05750667542182398,0
-1.4940457469430153,0.29241147966446945,0.47429505513205983,-1.558825783830725,-1.3483826676229564,-0.2598661335052566,-0.730688961330525,-1.7703469578112434,0
-2.3617557828080473,0.17981097221833714,0.6989677312429431,-0.9578119764936271,0.40134259270890055,0.05515548840762677,0.2919047661180491,-0.07938633688519676,3
-2.020629067839206,0.06912276328467433,0.694609892164567,0.6568493799992784,1.006824822594666,0.64065609118122,2.040411036759975,1.2288256977573717,3
-0.4142798119200648,0.02319694638024583,0.08244459575416585,-1.5899557474197261,-1.7598137049987401,-2.350062412329079,-0.6957317885497667,-0.5043390575473186,0
-2.5015130153704987,0.16383940653510648,0.8054861861490942,0.032144234643521646,0.7567253969305537,-0.5117750143178735,-1.6190410094041443,1.5135474560154316,3
-1.8822677787514277,0.20188989044159666,0.6690115266036262,-1.898939861676126,-0.07220048866898247,-0.49071912928120104,-0.645824820660099,-2.1788340607986836,1
-2.3518125610826,0.07979799951439284,0.7890171999191008,-0.9204634552134938,-1.0268425470767992,-1.5516602141504292,-0.6251328389158493,-1.1563461666762953,1
-0.4457681538780769,0.14679741666847876,0.01749750148107143,-0.06711394132390318,-0.9708807712913466,-1.048352314883927,-1.7316807895964694,-1.8521572275429987,0
-2.5750104716070763,0.04884685986513418,0.8494786863386106,-1.7167522317045374,-2.0708144838039737,-0.6165981678197571,-1.2071372611551536,0.5625810607023686,1
-2.1579489838089283,0.09649665755215192,0.7235272377095658,-0.7279701327059958,0.1301573736046496,0.8072260622190355,-0.7581587468111765,-0.5486556333660509,3
-1.2823755859591552,0.16229820462365924,0.45375556065283873,-0.703819935385351,0.006474903874821088,-1.6846397990018813,-1.2342107620583502,-0.9305916248447168,0
-1.2085641812458205,0.11532639630509683,0.4622947404099495,-0.03639951546808493,-0.3862282557127023,-1.2698079550135004,0.0336028617236145,-0.8939022317377143,2
-1.3133346440484626,0.14187429328254386,0.5018263003980099,-0.4373389213268971,0.12477693900401272,-1.105835181389254,-1.5750727718765494,-1.8575378921859529,0
-0.8314415906645463,0.011073432753453995,0.222770233783394,-0.8894608369272363,-1.738966291541473,-1.3344173527219936,-0.9678377233776235,-0.19123780214825503,0
-3.33759563551005,0.18420690823234706,0.7752518999114268,-1.1961253705153159,-1.776757951436097,-0.37450258955999116,-0.2816340240664995,-1.1913702220328073,1
-1.0745863372240747,0.17311917456756185,0.19789563563206924,-0.3398312829568129,-1.2022521381843836,-1.6703507376464553,0.48699138400587233,-1.8195069637855743,0
-0.8035682082688262,0.0389830149327703,0.3460509655286986,-1.2226622310170485,-1.4268529698986432,-1.5459034086322783,0.112781783052712,-0.9506420513381498,0
-1.9361717775220892,0.48315352823443436,0.4872015568701747,-2.2769355640311115,-2.0768252880650246,-2.1924422818911364,-1.5755471698065533,0.8060691044508626,0
-1.0662944508370602,0.13052463401240738,0.363727082851248,0.827922492492744,-0.13682098883376284,0.3618099245081233,-0.36826893034791536,-0.6631410055390075,2
-1.4197883674437861,0.1815172712486587,0.5270996235277754,0.2370247319559698,0.32393263389853627,0.4803434726278748,0.4597587050050985,0.5789429757027111,2
-2.5229046013893073,0.14887989639603366,0.7613373987492033,-1.1476394550003661,-0.3645400067850505,-1.3885554613890636,-1.161025739616093,-1.8113030097739802,1
-0.830225557478637,0.24518290740231857,0.11686220501242661,0.7016256022152565,0.06467663539791198,-0.4819943192994341,0.3332307862666742,1.2044587630037968,2
-2.6983070383323295,0.04796553435706819,0.852239334284762,0.5049903228896477,0.6468692713231249,0.6270402064102037,-0.3956872059837104,0.9635993949154665,3
-2.141541092600036,0.11035107851253567,0.6985602513307826,0.17743394625628678,-0.7426469953962189,-0.5447243340640346,0.7266932415105708,-1.0322292811130394,3
-1.6358957608716904,0.2925754012675289,0.41955282288837964,-1.0699774122037302,-0.8768809804717157,-0.2878859810829867,-1.1392667719644478,-1.6701035033446205,0
-0.37816647574589046,0.015525090669071796,0.01351245282777691,-1.2458348049066492,-1.9123587035892127,0.06719483642004143,-0.89719933732505,-0.5679524166122141,0
-1.4624988319005137,0.10195129919441846,0.6173292044272702,-1.0368588844902054,-0.09103157974414537,-1.8166127697162997,-1.0050207899152492,-1.4402724233833377,1
-1.413929893514945,0.08529993295029721,0.5636100540149412,-0.6382374904909309,-0.7814390752691462,-0.39348229929277434,-1.0366095568460985,-2.423627458459632,1
-2.032935591175485,0.07914227743279795,0.6934618568848487,-1.7070911449557626,0.6422444772243873,-0.9054430759724703,0.7265759656414921,0.8001404225034293,3
-2.9100423370059385,0.0906651437750757,0.8328943149779571,0.4199575307464846,-0.9570636525965646,-1.5871837174465817,0.3833996559127452,-0.63614091176022,3
-1.7328882401578927,0.20694804604360562,0.6072523411519478,-0.3379164742492163,-0.8788563338837821,-0.5263330907130296,0.27926298171006086,-1.260901931232406,3
-1.6145934853785835,0.04838948794106931,0.6804940650519788,0.9263749893877986,-1.9499243929983512,-1.5689679412615936,-3.5156300736142665,-2.1010286169927976,1
-1.9395490085460145,0.11824039576838408,0.6949771632940221,-0.4077622238668326,-0.5850907755900665,-0.23867412860341702,-0.1826723674148796,1.261965949702225,3
-2.7607283946014283,0.23333832356277948,0.709874145264619,-1.3874705282977506,0.37568854284038167,-1.0938106137654238,-0.29015517593662515,-2.087330981852265,1
-1.0002237324097687,0.11624506826379827,0.31739875510130944,-1.2008673698305121,-0.5260324797040979,-0.8865202622137451,-0.9825371996590131,-1.065720138240764,0
-0.5371555455294825,0.01971480213053134,0.15554066423807644,-0.5854445864098066,-0.8507106951161536,-0.3425451831237308,-0.74534901168107,0.20447475523773495,2
-1.9987576967630019,0.16761840852996207,0.6659371978387407,-1.4145887921955704,-1.746497377267003,-0.5041663731084101,-1.1915865682071916,0.2540105217818203,1
-1.203821215773474,0.20073831789964466,0.3105525406125856,-0.035905264601472135,-0.8664139352482002,-2.199121832741627,-0.9639252311304242,-0.5132452345063275,0
-1.2881803589726621,0.2687839172388357,0.35671124361031986,-1.2913921613445496,0.463526344386635,-1.405081845509853,-0.5574548583706705,0.49406171968965595,2
-1.4888205424584111,0.09089217012741252,0.5636804329224563,-1.5635741440060065,-0.2940805205240434,-2.1824229021238293,-0.6293888623876934,-0.02305050529887053,1
-1.171492642636906,0.06406364098423048,0.5795443001962249,-0.7143954549379496,-0.9601897840957598,-2.418209338149407,-0.37288279659397716,-0.11863925645078584,1
-2.2655535715758024,0.016533757328297503,0.836239105421783,1.119818317006681,-0.5132283937267129,-0.6264618384091122,-0.20530008640380396,1.7278351440759379,3
-0.7488271385093961,0.5766132285681571,0.06222985350795451,-1.6870449767186668,-2.0143867846142283,-2.472681146788506,2.728623944276846,-1.5249979236484636,0
-2.4578446370642952,0.17508107825453387,0.686780122946602,-2.1716490464946547,-1.246446193024109,-0.9434975399593526,-0.9799318131890682,-0.12944027871681935,1
-3.1640339411610463,0.06138874952105381,0.8811306601969338,0.8522241782829134,0.9311056769009819,0.016377782075796644,-1.6392880848357505,0.15265897092037262,3
-2.7573205584154663,0.07537613377662061,0.8469377731625128,-0.30947821116307234,0.5943634327884109,0.3149801056794498,0.1930126660017356,0.4799294319177028,3
-1.3105105972428115,0.0912137673162309,0.5812624584289006,-0.2632293926887411,-0.40652475906212704,-0.5206089159413837,-1.4483330957494798,-1.8642531487810712,1
-1.1359960995143643,0.053409707638040455,0.4233605281992737,-2.3689574190029186,0.9730868475373599,1.0317219427832176,1.2233863413923427,0.9394488744040301,2
-0.9471655238357979,0.04979820514907522,0.285937487889223,-0.39046227022358876,0.3709382822827501,-0.530752944392062,1.3277278708612041,0.7200458155233873,2
-0.6466647381330841,0.06998768889371135,0.12854363343667596,-1.082484129501561,0.06536020843055802,-1.2196662739878137,-1.870286166831844,-1.2670376264209713,0
-3.396425122453751,0.05660978783512909,0.8935043203185904,-0.34960938330915037,-1.5786585644357929,-1.5967227230698962,0.09437752813468253,-1.5894284477214498,1
-3.870763585313124,0.050952823561386744,0.9205661247772428,-0.4279313123021164,-0.44648884126604055,-2.147247818075762,-0.38151575795622406,-1.5194510025711199,1
-0.8973748592029722,0.09771137555232534,0.295104236658463,0.03641534527184884,-0.23374319095416793,0.687813398362262,-0.0590273022525768,-0.9874855184881367,2
-2.04546225753149,0.09022276241191188,0.6673706124291358,-0.7375573712579822,-1.7958745644583989,-1.444863932761023,-1.1543741204083495,0.12424332666562199,1
-2.1693500000289676,0.09814201181897024,0.6831565676463667,-0.8051820923573905,-1.685052950484905,-2.892961885255457,-0.9593141970604441,0.18348229157323664,1
-1.4800063629153914,0.1107948574839909,0.49995909415524104,-0.24489628281999037,0.08166867459714718,0.4379306136938086,-0.5681415143014431,0.10625644309685586,2
-0.5990073454457194,0.09559676222427396,0.2388002730283595,0.39961581042269184,-1.777018419118578,0.22302458304289313,-0.3338567868895876,0.5727673932095609,2
-1.079830799470157,0.08892408712018846,0.33579896426598865,0.9567222802137701,-0.7958168829193609,0.3679921017964107,-1.7183994108437073,-0.596946356159734,2
-0.8227338975073102,0.05829269946894332,0.20945212657589996,-0.47953492544247067,0.07939062223933542,-1.398818735211033,-0.0481854505865213,-0.8632907579304401,2
-0.8143355895488946,0.0333844410574425,0.29320429544706256,0.4857196488283728,-0.3003984249468405,0.8193164137732464,0.20483415143223063,0.38057773540676054,2
-1.0596465690842074,0.0285612888005706,0.3532566774196076,0.10037885214825994,-0.620460151350006,-1.3714350437661897,-1.1233661347404706,-1.4573555234091415,0
-2.528285210843931,0.11804860040341479,0.7869998880685579,-0.1389694268662011,1.6620457035381715,-0.2756904087892992,-0.7150289562806249,-1.5662124161203834,3
-0.6763732047116708,0.0043830545883837835,0.2579953511705654,-1.4045993657149096,-1.188282753102391,-1.6794202532169085,-0.812028031201404,-1.8772678532090739,0
-0.9143097343741389,0.07794428966063563,0.2799673659570071,-1.840714424889733,-0.49241413784797966,-1.1480550992177707,-1.1315142192947478,-0.046414529887529365,0
-1.229718375756832,0.058813355596691035,0.45136452832003715,-1.1150360116909774,-0.8444030978629034,-0.8467164843159599,-1.6316768015352807,-1.30874071020551,0
-1.3052888346228482,0.16877256287403747,0.4027932224114229,0.4075435639333386,0.2923698062671326,-0.06957657707979549,0.10061357327683446,-0.6439237171031699,2
-3.575047378319555,0.0016762011527402185,0.9396352727443332,0.9337629710591745,0.06043527016396748,0.4022859503332703,-0.5842329347284987,0.18878303625563128,3
-3.0581737555235575,0.11589348493568064,0.8031903069103875,-0.0944209257201351,-1.1623177808464922,-1.8218378656273784,-0.5468361233761746,-1.0664390880992145,1
-1.2210875703254211,0.18752922429623078,0.3322095387992897,0.6383198721792716,1.1670718167953857,0.9899035994528214,0.12700357697005138,-1.5799603160765223,2
-2.2915174508091805,0.07624754146780519,0.7638196141046824,0.14880324614295556,-1.0432799891655786,-0.2952945776591288,0.14068976529747446,0.018654958294322933,3
-1.5819634659495603,0.10795911905851988,0.5640615343967553,0.08032063453635997,-0.23057445700662088,-1.761840646862136,-1.695935390811585,-1.129820222481727,1
-1.1829970995321548,0.0035190154547441385,0.5767835478730652,-0.9495724273398589,0.637069165501432,-0.7066747761774529,-0.8275270466618037,0.1713788864032233,3
-1.3002719784691619,0.13287459008512517,0.36440069123255914,0.1605832938144209,-0.341941074143587,0.07399423666486542,-0.779802104258199,-0.2474385908217253,2
-1.9050664907369252,0.0940462000429214,0.6627572827938559,1.600254290947466,-0.30684274576481424,-0.8171923534058648,-1.374334032858813,-0.28578974074467645,3
-1.7979049273367589,0.09334104225550613,0.7130338751732135,-1.4736566111751395,-0.9179745658322018,-0.8896613855934046,-0.10122418923134044,-1.7975292643332774,1
-0.5453275755402804,0.06943136361447864,0.013148171611690351,-1.5008838175393284,-1.1832554822926127,-2.1807876405411437,-0.8649461955828459,-0.13727609845360716,0
-1.013590397230194,0.3684037123624168,0.29921822823154354,0.18392706623146746,0.15164589267090864,0.0691154627170094,-0.038076096289502225,0.10211739113110012,2
-2.5801769370152443,0.13084985073508143,0.7794016055167273,2.0160479582688837,2.4134369490604612,0.32902331154900527,-0.13477279435582526,-0.473006562366716,3
-1.4038333718099074,0.02541543986025066,0.5520977392178121,-1.4099538363680013,-2.1368193551053394,0.9468674010474424,0.06808716258051295,0.6491857696147697,3
-2.2503944709787027,0.225554670683738,0.6022960363957983,-1.5547165014386986,-0.7539032965460972,-2.8280168277360307,-0.7919218891299409,0.06446533861840002,1
-0.8690881160545834,0.10747741738659489,0.17452439876700143,0.2617760821498962,-0.1248072896928898,-0.5703932387924683,-0.1823570859231814,-0.37106433595935046,2
-1.3307574283323647,0.01045732179566266,0.5984007427188756,0.6103175865598564,0.6053892699370994,0.1100413047817229,0.4773551735880384,-1.896867311962338,3
-1.2025737644361345,0.06815066327069999,0.5205001908259814,-2.0718206144009823,0.5873270547467347,-0.11755755703716751,-2.6341466763340895,-3.137853257891258,0
-2.4265505967383754,0.06576377138509398,0.7848252193918958,-0.5701573217446557,-0.23703538212244532,0.8980858201486837,0.7730828594925924,1.0398400893780544,3
-1.6215638583538177,0.14980702435737933,0.6420966720718349,0.671301553451386,-1.3361166496939236,-1.836100450314493,-1.4743847917617399,-0.8853691482040699,1
-1.8136590561891364,0.1079640975875281,0.580658445373595,-0.24345700495955677,-1.4110711623104486,-1.5684377857103173,-1.1992003134021865,-0.16007223831058473,1
-0.830674563148182,0.2049403566987651,0.20943464519326638,-0.2789509393405678,0.4101794524552441,1.0491435624948393,-0.7148645374241351,-0.14754363115612035,2
-4.446448413191791,0.03691750438274189,0.95315694130586,-0.3032588725658237,0.15165425289355663,-0.9144460459365013,-1.972518972039756,-1.6451158348892738,1
-1.203821215773474,0.20073831789964466,0.3105525406125856,-0.035905264601472135,-0.8664139352482002,-2.199121832741627,-0.9639252311304242,-0.5132452345063275,0
-1.229718375756832,0.058813355596691035,0.45136452832003715,-1.1150360116909774,-0.8444030978629034,-0.8467164843159599,-1.6316768015352807,-1.30874071020551,0
-2.213375427467318,0.07865951235923464,0.7558495549084429,1.2448628907582455,2.2470533435563316,-0.842806000723553,1.6381509925570235,-0.6233340031998583,3
-1.2927024193517718,0.3423869492067089,0.37360451490480917,1.300473079019338,-1.1463221969442212,-0.25187423242506657,-0.4740942351366235,0.2469843810877208,2
-2.832507730592517,0.05057636678361687,0.8612397175138741,-1.3255262874754536,-1.6543060266551652,0.25981523113610905,-0.3888326418025395,-0.8922379260651212,3
-0.9581367930571487,0.17183589428976845,0.3236082168297846,-0.3965166235911357,-1.1980788365828299,-1.2400661953584924,-0.3263559723399319,-2.658731130266833,0
-2.3480946251911754,0.08174259867889144,0.7721708634334208,-1.3502919342217181,-0.4140878147012707,-2.460227380656344,0.15163751966375513,-0.5945743039879862,1
-2.6774683401571284,0.06770329295856786,0.8212819141450893,-0.4701507675120758,0.15018759101718435,0.029616088079428754,0.9205185513934188,-0.8204146408306378,3
-1.0743453694542415,0.10053779989457262,0.4119831226802184,0.14083063072462448,1.0407190244093552,-0.15697815397774637,-0.1684880505399308,0.15341069987382208,2
-2.929095592754171,0.12947514996534237,0.8012031078663071,0.9473014824218831,-0.871457683870589,-0.2720132987806587,0.1955031703487849,-0.22313895381309287,3
-1.2277652192932689,0.08177355056214643,0.4399226240510557,-0.2278696915774478,-1.2533199634675165,0.4409211172349609,1.4853504680289253,-2.6972599388400624,2
-0.9520975929593187,0.08377113815267105,0.4479286472759307,1.0637878648052612,-2.7723822616559564,-3.1268649631165104,-0.7632374609565595,1.0066219793988067,0
-0.34784197620141133,0.02179330883608714,0.00921110512630674,1.406618921488105,-0.2400135481513315,-0.6799382092732561,-0.6808368389123064,-0.7961134350726866,2
-0.8768875199734567,0.06535787228484609,0.2662024123556671,-0.8988573779789826,-1.877613442456397,-0.25424522036149527,-1.1571782728715394,-0.6696146243170269,0
-1.4260759061186552,0.2561775777699938,0.4672375941010237,0.47289718985721574,-0.803839173933784,-1.185476220027646,0.2258920143534285,1.0964594426751602,2
-0.7958805295890965,0.11729677681342905,0.17036428988020946,-0.3513508098873244,1.3973139186408507,0.5960146366375276,-1.2314361171362533,-1.112734670714509,2
-2.6572455641026616,0.06167515500689237,0.8184908036606404,-0.203341025527504,-0.29220942445216275,-0.8486409933375836,1.0040508891724529,-0.7693939161709468,3
-1.2707569299040948,0.03724375491358889,0.49789600411278334,0.5667114436830915,-0.16076241394993318,-0.0814409473130779,0.06622555637547155,-0.15592226699899003,2
-1.680225311043069,0.1235500564472107,0.5758989972541185,-0.3905015580870029,-1.3875310521558653,-0.9309953661978325,-0.730708847907189,-1.122123410005501,1
-0.9653376653843238,0.16090675094734141,0.30325362848185017,-1.15422499089323,1.1782566058234967,-0.038184597239749055,-0.558169779366766,0.615883714035788,2
-1.4455785910831673,0.11287695919689736,0.5276244820437297,-1.2276992905385617,-0.7551831083250927,-1.2148405284690094,-1.2864296002987843,-1.2791102841683664,0
-2.1256865061181,0.10615739962954124,0.7314492635418169,-0.47406982882937043,-1.4087234577292238,-0.7024167482737947,-0.9103852227251621,-1.5930629027321825,1
-2.5239402439249385,0.049098900496133566,0.8267593207178192,2.0798835657043133,1.8437763176997273,-0.6744481566199757,-0.10077180416694048,0.500176912295427,3
-2.37092939297277,0.05853090147518567,0.8170099984819755,-1.137538136783248,-1.0442223330668887,-0.6864384921184987,-1.0784998187520767,-1.2398168228139241,1
-1.4630061958437905,0.07424931767752238,0.6180370287669514,0.6111995813652134,-0.012640696993778294,0.5326160979228975,-0.45905046292394236,1.9184509987425018,3
-0.941968089645995,0.1269974341955038,0.2952800202987438,0.7767292828535508,-0.11509189860973157,-0.960925307584444,0.130262639300942,0.14343497713527142,2
-1.122317798108677,0.45179380446205264,0.2910257353019587,-0.016479055188944883,1.5127961361196707,0.24641971369518384,0.05906926624729633,0.4598642874044644,2
-1.5204975688469151,0.2716043434758532,0.40270369080360974,-0.8393266240314092,1.3449511754255714,-2.2480094577484246,-0.8513812854175955,1.871040030565782,2
-1.2823755859591552,0.16229820462365924,0.45375556065283873,-0.703819935385351,0.006474903874821088,-1.6846397990018813,-1.2342107620583502,-0.9305916248447168,0
-1.6782123147219474,0.0885136086986071,0.6192809709327374,-0.029268209963895505,-0.25533932354840627,1.5839735024947026,0.4702894239477023,-0.08872348458218546,3
-0.7143837831172486,0.1367533461419095,0.12168829083618615,0.043834817097998295,-1.4650245508590904,-1.6903955452734936,-0.5526962051642998,-1.7150530762223397,0
-0.6085940429300725,0.02296110925405897,0.11602363634895785,-0.5243624781866563,-0.26647062089847506,-0.6092975691664376,-1.9826340638661886,-1.5168480006744187,0
-2.8937518171725585,0.132159224426546,0.771682890023955,-0.9731639897961211,-0.9833934077635069,-2.137512419324246,0.13550917012497748,-1.0540987519497123,1
-2.7984268533584147,0.06461720553543848,0.84701078121667,0.09760992710585963,-0.4434148731612526,0.055895370959196666,0.5418828972976908,0.4069213425839664,3
-1.0537561273496867,0.0791350266223001,0.438836523199002,-0.04120591370946397,-0.28625052213644236,0.2916983110010152,1.3698158975361028,-1.2361473312289704,2
-2.14548729571834,0.028508574253084482,0.748840814393945,-0.43101250640105027,0.3165964098924471,-0.6949853504794392,-1.0118151295645326,-0.9257224158442561,3
-3.4034991190748203,0.0540783833910665,0.8863200946405358,-0.34492525468261037,-1.242559479539279,-1.7874708773487444,-1.095842070956516,-1.311430275087279,1
-1.289765218025939,0.20721784660377848,0.36149014603098617,0.3062541885934373,-0.0700153425872744,0.6030938331627,0.7942824214431423,-0.20839447694882637,2
-1.1088548501539404,0.11335218368760208,0.372926761993528,0.012059004966742804,0.0516820814939269,0.7209107873765018,0.7930988378484574,1.2463918446236473,2
-1.451722907979036,0.17757897884824708,0.5464871190420871,0.27704993725402194,-2.472736866917144,-1.5226453753445635,-2.588245177151951,-0.4324162028891554,1
-0.5596665321445651,0.11448301676443774,0.02944837247738452,-1.5404658199750918,-0.7527488792477,-1.1997131708277193,-0.8796351557457126,-1.0066287250658972,0
-0.8488834177208977,0.11740471363565137,0.1754296400499914,-0.9513858815483766,-1.7350201868777242,-0.822569396878073,-0.32940461713737734,-1.0301786143870757,0
-1.0444453339148767,0.020183825243129554,0.5000411950148878,-0.5198604548562703,-1.0491140944677897,-0.39409077528100983,-1.0681577030810467,-1.848993121155443,0
-1.052489562996017,0.19264682674129932,0.29010934868758104,-0.006352345054969618,-0.5091016197169812,-0.030802356582331443,-0.7140662822602349,-0.14260380763531547,2
-2.07320289707408,0.05099005919891031,0.7286195956936304,-0.7460439502512537,-0.02289699792825862,-0.5770989588814965,-0.24018636270456298,0.3062838825748334,3
-2.3844112198973257,0.10795021657914233,0.7655269136695843,1.5611361984537824,0.16295685998007575,0.9312397504714559,0.15957594605604492,0.10575089579041606,3
-0.7329871241600341,0.14482552967388299,0.13907662829779166,-1.9298214085744474,-1.3689089470290636,-2.2005972753540437,-1.5487457625820404,0.8355640076519888,0
-2.203984720946925,0.1335892044253605,0.7015404193534975,-0.8835234733707612,-0.5720117735352317,0.32855523337313,-0.6356763409946269,0.026004028045311323,3
-2.7210610179796344,0.06716098134729175,0.842241463610432,-2.0710282323145504,-0.8198236380933179,-1.7796633520837148,0.5366982871923142,-1.1731729841982557,1
-0.8214293658060066,0.09484455532830918,0.27088997415761473,-0.8364333049767948,-1.0520987368688306,-1.1390011808828957,-1.8867250774455575,0.05078628165075496,0
-1.0939630903486284,0.24407616183525982,0.18362645226963614,-0.02915068690632924,-0.6088408925372282,0.061855510209236,-1.1108899234288696,0.8336711619119248,2
-0.735208723304553,0.18951308838605718,0.20815434648518838,-0.0933570254015123,-0.41614217300780987,-1.0267435434831886,-1.7502012104944158,-1.26440045841097,0
-1.1613235483957887,0.0954809433468767,0.4091840588719688,-0.39989739545333014,-1.6695465447895823,-1.9900901229888446,-0.8326111130813679,-0.3906675290140573,0
-0.7514321989350918,0.05218996166149548,0.12213450433013673,0.5395293655369645,-0.14764331643779097,0.1126033243050786,0.21796232382842556,-0.5890268429492687,2
-1.55644382865357,0.09512957218404346,0.5841802712657028,0.45290640927531156,0.4955301437476494,-0.5421133635173724,-0.14174936637555205,0.011511108513664948,3
-0.37816647574589046,0.015525090669071796,0.01351245282777691,-1.2458348049066492,-1.9123587035892127,0.06719483642004143,-0.89719933732505,-0.5679524166122141,0
-1.3265690284262237,0.15017015931776198,0.46042115063460726,0.11317060093795596,-1.562358808331908,-0.6305173988378783,-0.0748315839526879,-0.696261620211874,2
-0.7921018319006661,0.24856516469505271,0.2572942215979398,-1.490988442260678,0.9770327352152479,0.6865495238341068,0.8668307262826798,-0.2834878458822625,2
-2.29725168001355,0.07190362054712053,0.8294724195756524,-0.23785302522219431,-1.1666523831403846,-0.3076895598320523,0.21473608941261482,0.4509724677072692,3
-1.2494627377263452,0.02701113199677247,0.5310914376972162,0.2219322332793767,-0.4791777395057691,0.9590967238511099,0.43506868534703863,0.48862164606047676,2
-0.5453275755402804,0.06943136361447864,0.013148171611690351,-1.5008838175393284,-1.1832554822926127,-2.1807876405411437,-0.8649461955828459,-0.13727609845360716,0
-1.955883742830172,0.09703941190079234,0.7142807771352327,1.1478660208413756,0.15804505835347613,0.5569536107625318,-0.6344905982466883,-0.1448512165342971,3
-3.7612948268292974,0.039123138472237404,0.9060018085097288,-0.597870540865693,-0.7317762384111938,-0.3420986795328248,0.3984822183395741,0.14777874450141743,3
-1.4919391443458718,0.2823041987216609,0.41822518702620826,0.48495902726337015,-0.5045731286340613,-1.5711805856791785,1.7435878096399076,-0.310065700562711,2
-2.1380289821322074,0.15869453714023765,0.6560596125981181,-0.4240017218441341,-0.8505497211263053,-1.523322577473206,-0.568167596522385,-1.3552245278800232,1
